rentree_scolaire;UAI;departement;academie;region;patronyme;indice_eloignement
2021;0690038S;RHONE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE LA MARTINIÈRE DUCHÈRE;97.9
2021;0752109K;PARIS;PARIS;ILE-DE-FRANCE;LYCÉE PROFESSIONNEL SUZANNE VALADON;97.9
2021;0131323T;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GÉNÉRAL PRIVÉ DE PROVENCE;98.0
2021;0211928G;COTE D'OR;DIJON;BOURGOGNE-FRANCHE-COMTE;LYCÉE INTERNATIONAL CHARLES DE GAULLE;98.0
2021;0311147D;HAUTE-GARONNE;TOULOUSE;OCCITANIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINTE-MARIE DE NEVERS;98.0
2021;0595120V;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE AGRICOLE PRIVÉ SAINTE-CROIX DE CAMBRAI;98.0
2021;0772294A;SEINE-ET-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE EMILY BRONTË;98.0
2021;0783140P;YVELINES;VERSAILLES;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE MANSART;98.0
2021;0840072X;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT JOSEPH;98.0
2021;0030105Y;ALLIER;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL PRIVÉ SAINT-JOSEPH;98.1
2021;0070002P;ARDECHE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL JOSEPH ET ETIENNE DE MONTGOLFIER;98.1
2021;0251035P;DOUBS;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE PROFESSIONNEL PRIVÉ SAINTE-FAMILLE;98.1
2021;0332445D;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL ALPHONSE BEAU DE ROCHAS - LYCÉES DES DES MÉTIERS DE L'AUTOMOBILE;98.1
2021;0442094M;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE POLYVALENT NICOLAS APPERT - LYCÉE DES MÉTIERS;98.1
2021;0620095S;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE POLYVALENT LOUIS PASTEUR;98.1
2021;0620189U;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL PIERRE DE COUBERTIN;98.1
2021;0623463C;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL NORMANDIE-NIEMEN - LYCÉE DES MÉTIERS DU BÂTIMENT ET DES ÉNERGIES RENOUVELABLES;98.1
2021;0630023H;PUY-DE-DOME;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL MARIE CURIE - LYCÉE DES MÉTIERS DES SERVICES AUX PERSONNES ET AUX COLLECTIVITÉS;98.1
2021;0783447Y;YVELINES;VERSAILLES;ILE-DE-FRANCE;LYCÉE POLYVALENT SIMONE WEIL, LYCÉE DES MÉTIERS DU NAUTISME;98.1
2021;0810105Z;TARN;TOULOUSE;OCCITANIE;LYCEE PROFESSIONNEL PRIVE DE LA SALLE - LYCEE DES METIERS DE L'ENERGIE ELECTRIQUE, DE L'ELECTRONIQUE NUMERIQUE ET DE LA MAINTENANCE;98.1
2021;0810108C;TARN;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL PRIVÉ ENSEMBLE SCOLAIRE JEANNE D'ARC - LYCÉE DES MÉTIERS DE LA VENTE;98.1
2021;0840078D;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GÉNÉRAL PRIVÉ MARIE PILA;98.1
2021;0931026K;SEINE-SAINT-DENIS;CRETEIL;ILE-DE-FRANCE;LYCÉE POLYVALENT PRIVÉ PROTECTORAT SAINT JOSEPH;98.1
2021;0061852F;ALPES-MARITIMES;NICE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE TECHNOLOGIQUE PRIVÉ LA PROVIDENCE;98.2
2021;0330088S;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE MAX LINDER;98.2
2021;0601699W;OISE;AMIENS;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT ESPRIT;98.2
2021;0690552A;RHONE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL PRIVÉ NOTRE DAME DE MONGRÉ;98.2
2021;0910629P;ESSONNE;VERSAILLES;ILE-DE-FRANCE;LYCÉE PROFESSIONNEL CHATEAU DES COUDRAIES, LYCÉE DES MÉTIERS DE BOUCHE ET D'HÔTELLERIE;98.2
2021;0130011S;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE TECHNOLOGIQUE LOUIS PASQUET - LYCÉE DES MÉTIERS DES ÉNERGIES ET DE L'INDUSTRIE;98.3
2021;0131690S;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE AGRICOLE PRIVÉ FONTLONGUE DE MIRAMAS;98.3
2021;0600001A;OISE;AMIENS;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE FÉLIX FAURE;98.3
2021;0640026F;PYRENEES-ATLANTIQUES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL - LYCÉE DES MÉTIERS DE L'HABITAT ET DE L'INDUSTRIE;98.3
2021;0820885S;TARN-ET-GARONNE;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL PRIVÉ DE COIFFURE SKHOLE D'ART;98.3
2021;0890070T;YONNE;DIJON;BOURGOGNE-FRANCHE-COMTE;LYCÉE POLYVALENT SAINT JOSEPH - LA SALLE;98.3
2021;0030051P;ALLIER;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE ALBERT LONDRES - LYCÉE DES MÉTIERS DU BOIS, DES ÉNERGIES ET DES SERVICES AUX ORGANISATIONS;98.4
2021;0350787R;ILLE-ET-VILAINE;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ LES RIMAINS;98.4
2021;0382780R;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE ARISTIDE BERGÈS;98.4
2021;0451526P;LOIRET;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE CHARLES PEGUY;98.4
2021;0570214Y;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE GÉNÉRAL PRIVÉ SAINTE CHRÉTIENNE;98.4
2021;0590257J;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL ILE DE FLANDRE;98.4
2021;0670087F;BAS-RHIN;STRASBOURG;GRAND EST;LYCÉE POLYVALENT DES MÉTIERS A. DUMAS, LYCÉE DES MÉTIERS DE L'HÔTELLERIE ET DU TOURISME;98.4
2021;0760093N;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL CAMILLE SAINT-SAËNS;98.4
2021;0760096S;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE GUSTAVE FLAUBERT;98.4
2021;0810018E;TARN;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL ANNE VEAUTE - LYCÉE DES MÉTIERS DU PARAMÉDICAL ET DU TERTIAIRE;98.4
2021;0840004Y;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE THÉODORE AUBANEL;98.4
2021;0840797K;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE AGRICOLE PRIVÉ LES CHÊNES DE CARPENTRAS;98.4
2021;0860903P;VIENNE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ UNION CHRÉTIENNE;98.4
2021;0940585A;VAL-DE-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE POLYVALENT FRANÇOIS MANSART - LYCÉE DES MÉTIERS DU BOIS ET DE L'HABITAT;98.4
2021;0941909P;VAL-DE-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE GÉNÉRAL PRIVÉ BERNARD PALISSY;98.4
2021;0942376X;VAL-DE-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE GÉNÉRAL PRIVÉ COURS DU HAMEAU;98.4
2021;0950646L;VAL-D'OISE;VERSAILLES;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE RENÉ CASSIN;98.4
2021;0021476U;AISNE;AMIENS;HAUTS-DE-FRANCE;LYCÉE POLYVALENT LÉONARD DE VINCI - LYCÉE DES MÉTIERS DES ÉCO-SCIENCES ET DES ÉCO-TECHNOLOGIES;98.5
2021;0212045J;COTE D'OR;DIJON;BOURGOGNE-FRANCHE-COMTE;LYCÉE POLYVALENT MAREY;98.5
2021;0440172Y;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE GÉNÉRAL PRIVÉ LA PERVERIE SACRÉ-COEUR;98.5
2021;0590125R;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE HÔTELIER INTERNATIONAL DE LILLE;98.5
2021;0672806L;BAS-RHIN;STRASBOURG;GRAND EST;LYCÉE POLYVALENT MARCEL RUDLOFF;98.5
2021;0860755D;VIENNE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE ISAAC DE L'ÉTOILE;98.5
2021;0920802X;HAUTS-DE-SEINE;VERSAILLES;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN-PIERRE VERNANT;98.5
2021;0921676X;HAUTS-DE-SEINE;VERSAILLES;ILE-DE-FRANCE;LYCÉE PROFESSIONNEL THÉODORE MONOD, LYCÉE DES MÉTIERS DE L'HÔTELLERIE ET DES SERVICES À VOCATION INTERNATIONALE;98.5
2021;0080010T;ARDENNES;REIMS;GRAND EST;LYCÉE PROFESSIONNEL SIMONE VEIL - LYCÉE DES MÉTIERS DES SERVICES À LA PERSONNE, AUX ORGANISATIONS ADMINISTRATIVES ET COMMERCIALES;98.6
2021;0110045P;AUDE;MONTPELLIER;OCCITANIE;LYCÉE POLYVALENT PRIVÉ SAINT LOUIS;98.6
2021;0381818V;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL AGRICOLE DE VOIRON;98.6
2021;0390013C;JURA;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE POLYVALENT JACQUES DUHAMEL;98.6
2021;0800063J;SOMME;AMIENS;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL BOUCHER DE PERTHES - LYCÉE DES MÉTIERS;98.6
2021;0880021V;VOSGES;NANCY-METZ;GRAND EST;LYCÉE POLYVALENT PIERRE-MENDÈS FRANCE - LYCÉE DES MÉTIERS DE LA CONCEPTION, DE L'AUTOMATIQUE ET DE L'ÉNERGIE;98.6
2021;9710722H;GUADELOUPE;GUADELOUPE;GUADELOUPE;LYCÉE POLYVALENT CARNOT;98.6
2021;0020059D;AISNE;AMIENS;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE GÉRARD DE NERVAL;98.7
2021;0070001N;ARDECHE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE POLYVALENT PUBLIC BOISSY D'ANGLAS - LYCÉE DES MÉTIERS DE L'ÉNERGIE ET DE SES UTILISATIONS;98.7
2021;0142132S;CALVADOS;NORMANDIE;NORMANDIE;LYCÉE POLYVALENT FRANÇOIS RABELAIS - LYCÉE DES MÉTIERS DE L'HÔTELLERIE ET DE LA RESTAURATION;98.7
2021;0260082Y;DROME;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL PRIVÉ LA PROVIDENCE;98.7
2021;0330089T;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE POLYVALENT JEAN MONNET;98.7
2021;0440288Z;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE ALBERT CAMUS;98.7
2021;0442227G;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LPO PRIVE INSTITUT DE FORMATION AUX METIERS PARAMEDICAUX -LYCEE DES METIERS DU BIEN-ETRE : ESTHETIQUE,COSMETIQUE,PARFUMERIE ET DIETETIQUE;98.7
2021;0593136N;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT JACQUES;98.7
2021;0640031L;PYRENEES-ATLANTIQUES;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL EXPÉRIMENTAL ANDRÉ CAMPA;98.7
2021;0660768B;PYRENEES-ORIENTALES;MONTPELLIER;OCCITANIE;LYCÉE GÉNÉRAL PRIVÉ SAINT LOUIS-DE-GONZAGUE;98.7
2021;0950759J;VAL-D'OISE;VERSAILLES;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ NOTRE DAME DE BURY;98.7
2021;0951637N;VAL-D'OISE;VERSAILLES;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE GALILÉE;98.7
2021;0022044L;AISNE;AMIENS;HAUTS-DE-FRANCE;LYCÉE POLYVALENT LE CORBUSIER - LYCÉE DES MÉTIERS DE L'HÔTELLERIE ET DU BÂTIMENT;98.8
2021;0311970Y;HAUTE-GARONNE;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL PRIVÉ SAINTE-MARIE DE NEVERS;98.8
2021;0383242T;ISERE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL INTERNATIONAL EUROPOLE;98.8
2021;0430968U;HAUTE-LOIRE;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE PRIVÉ EUROPÉEN SAINT JACQUES DE COMPOSTELLE;98.8
2021;0620110H;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCEE PROFESSIONNEL AUGUSTE BEHAL - LYCEE DES METIERS DE LA PERSONNE, SANTE, SOCIAL - LYCEE DES METIERS DE CONSTRUCTION BOIS ET MATERIAUX;98.8
2021;0623864N;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL MAXIMILIEN DE ROBESPIERRE;98.8
2021;0681817F;HAUT-RHIN;STRASBOURG;GRAND EST;LYCÉE POLYVALENT LAZARE DE SCHWENDI - LYCÉE DES MÉTIERS;98.8
2021;0781883Y;YVELINES;VERSAILLES;ILE-DE-FRANCE;LYCÉE POLYVALENT DUMONT D'URVILLE;98.8
2021;0940743X;VAL-DE-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE POLYVALENT GEORGES BRASSENS;98.8
2021;9740575G;LA REUNION;LA REUNION;LA REUNION;LYCÉE PROFESSIONNEL FRANÇOIS DE MAHY;98.8
2021;0150006A;CANTAL;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE POLYVALENT MONNET-MERMOZ - LYCÉE DES MÉTIERS DES SCIENCES ET TECHNIQUES APPLIQUÉES À L'INDUSTRIE ET AUX SERVICES;98.9
2021;0420996E;LOIRE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL PRIVÉ LA GRAND'GRANGE;98.9
2021;0650028C;HAUTES-PYRENEES;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL SIXTE VIGNON - LYCÉE DES MÉTIERS DE L'HABITAT, DES ÉNERGIES ET DE L'AUTOMOBILE;98.9
2021;0251477V;DOUBS;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE AGRICOLE PRIVÉ FRANÇOIS - XAVIER DE BESANÇON;99.0
2021;0332344U;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL HENRI BRULLE;99.0
2021;0600003C;OISE;AMIENS;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL JEAN-BAPTISTE COROT - LYCÉE DES MÉTIERS DE L'HABITAT ET DU COMMERCE;99.0
2021;0631034G;PUY-DE-DOME;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL PRIVÉ SAINTE MARIE;99.0
2021;0690550Y;RHONE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL PRIVÉ SAINT JOSEPH;99.0
2021;0260037Z;DROME;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL VICTOR HUGO;99.1
2021;0310053P;HAUTE-GARONNE;TOULOUSE;OCCITANIE;LYCÉE PROFESSIONNEL URBAIN VITRY - LYCÉE DES MÉTIERS DU BÂTIMENT;99.1
2021;0420992A;LOIRE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL SAINT JOSEPH;99.1
2021;0590102R;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL DES MONTS DE FLANDRE;99.1
2021;0595124Z;NORD;LILLE;HAUTS-DE-FRANCE;INSTITUT AGRICOLE PRIVÉ DE HAZEBROUCK;99.1
2021;0623377J;PAS-DE-CALAIS;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL DU BÂTIMENT FRANÇOIS HENNEBIQUE;99.1
2021;0761742F;SEINE MARITIME;NORMANDIE;NORMANDIE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE VAL DE SEINE;99.1
2021;0781069N;YVELINES;VERSAILLES;ILE-DE-FRANCE;LYCÉE AGRICOLE PRIVÉ SULLY DE MAGNANVILLE;99.1
2021;0860003L;VIENNE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE MARCELIN BERTHELOT;99.1
2021;0950648N;VAL-D'OISE;VERSAILLES;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN-JACQUES ROUSSEAU;99.1
2021;0951824S;VAL-D'OISE;VERSAILLES;ILE-DE-FRANCE;LYCÉE POLYVALENT DE L'HAUTIL;99.1
2021;0080028M;ARDENNES;REIMS;GRAND EST;LYCÉE PROFESSIONNEL CHARLES DE GONZAGUE - LYCÉE DES MÉTIERS DE L'HABITAT;99.2
2021;0160047P;CHARENTE;POITIERS;NOUVELLE-AQUITAINE;LYCÉE PROFESSIONNEL CHARLES COULOMB;99.2
2021;0441782Y;LOIRE-ATLANTIQUE;NANTES;PAYS DE LA LOIRE;LYCÉE PROFESSIONNEL AGRICOLE DE NANTES - LE GRAND-BLOTTEREAU;99.2
2021;0450064A;LOIRET;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE PROFESSIONNEL GAUDIER-BRZESKA - LYCÉE DES MÉTIERS DU BÂTIMENT ET DE L'ÉNERGIE, DES TRAVAUX PUBLICS ET DU GÉOMÊTRE;99.2
2021;0710048S;SAONE-ET-LOIRE;DIJON;BOURGOGNE-FRANCHE-COMTE;LYCÉE POLYVALENT RENÉ CASSIN, LYCÉE DES MÉTIERS;99.2
2021;0770943G;SEINE-ET-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE PROFESSIONNEL BENJAMIN FRANKLIN - LYCÉE DES MÉTIERS DU BÂTIMENT;99.2
2021;9740472V;LA REUNION;LA REUNION;LA REUNION;LYCÉE PROFESSIONNEL PATU DE ROSEMONT- LYCÉE DES MÉTIERS DE LA MAINTENANCE ET DE LA SÉCURITÉ;99.2
2021;0141418R;CALVADOS;NORMANDIE;NORMANDIE;LYCÉE TECHNOLOGIQUE PRIVÉ LES ROSIERS;99.3
2021;0250013D;DOUBS;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE PROFESSIONNEL PIERRE-ADRIEN PÂRIS - LYCÉE DES MÉTIERS DE LA CONSTRUCTION DURABLE;99.3
2021;0290008B;FINISTERE;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE AMIRAL RONARC'H;99.3
2021;0331506H;GIRONDE;BORDEAUX;NOUVELLE-AQUITAINE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ MONTESQUIEU;99.3
2021;0451403F;LOIRET;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;MAISON FAMILIALE RURALE DE ORLÉANS;99.3
2021;0771512A;SEINE-ET-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE VAN DONGEN;99.3
2021;0910826D;ESSONNE;VERSAILLES;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT-LOUIS SAINT-CLÉMENT;99.3
2021;0133446A;BOUCHES-DU-RHONE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GÉNÉRAL PRIVÉ SOUS CONTRAT;99.4
2021;0360009P;INDRE;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PIERRE ET MARIE CURIE;99.4
2021;0360011S;INDRE;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE PROFESSIONNEL LES CHARMILLES - LYCÉE DES MÉTIERS DES SERVICES À LA PERSONNE ET DU TERTIAIRE;99.4
2021;0390015E;JURA;BESANCON;BOURGOGNE-FRANCHE-COMTE;LYCÉE PROFESSIONNEL JACQUES PRÉVERT - LYCÉE DES MÉTIERS DE LA MODE ET DE L'ESTHÉTIQUE;99.4
2021;0421489R;LOIRE;LYON;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL ETIENNE LEGRAND - LYCÉE DES MÉTIERS DU BOIS, DU MÉTAL ET DES SERVICES À LA PERSONNE;99.4
2021;0540070H;MEURTHE-ET-MOSELLE;NANCY-METZ;GRAND EST;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JACQUES CALLOT;99.4
2021;0570029X;MOSELLE;NANCY-METZ;GRAND EST;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE JEAN MOULIN;99.4
2021;0781898P;YVELINES;VERSAILLES;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE CHARLES DE GAULLE;99.4
2021;0830095C;VAR;NICE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE GÉNÉRAL PRIVÉ SAINTE MARIE;99.4
2021;0150008C;CANTAL;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL RAYMOND CORTAT - LYCÉE DES MÉTIERS DE LA RESTAURATION ET DU SERVICE AUX PERSONNES ET AUX ENTREPRISES;99.5
2021;0220059V;COTES D'ARMOR;RENNES;BRETAGNE;LYCÉE PROFESSIONNEL JEAN MOULIN;99.5
2021;0220102S;COTES D'ARMOR;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ SAINT JOSEPH - BOSSUET;99.5
2021;0371099U;INDRE-ET-LOIRE;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE PROFESSIONNEL HENRI BECQUEREL - LYCÉE DES MÉTIERS DE L'ÉLECTRICITÉ;99.5
2021;0730012S;SAVOIE;GRENOBLE;AUVERGNE-RHONE-ALPES;LYCÉE PROFESSIONNEL HÔTELIER - LYCÉE DES MÉTIERS DE L'HÔTELLERIE-RESTAURATION ET COMMERCIALISATION;99.5
2021;0771200L;SEINE-ET-MARNE;CRETEIL;ILE-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PRIVÉ BLANCHE DE CASTILLE;99.5
2021;0831187P;VAR;NICE;PROVENCE-ALPES-COTE D'AZUR;LYCÉE PROFESSIONNEL PRIVÉ EXTERNAT SAINT JOSEPH LA CORDEILLE;99.5
2021;0951090U;VAL-D'OISE;VERSAILLES;ILE-DE-FRANCE;LYCÉE PROFESSIONNEL PIERRE MENDÈS FRANCE, LYCÉE DES MÉTIERS DE L'ÉCO-CONSTRUCTION ET DU BÂTIMENT;99.5
2021;9740738J;LA REUNION;LA REUNION;LA REUNION;LYCÉE PROFESSIONNEL HÔTELIER DE LA RENAISSANCE - LYCÉE DES MÉTIERS DE LA RESTAURATION, DE L'HÔTELLERIE ET DE L'ALIMENTATION;99.5
2021;0352072M;ILLE-ET-VILAINE;RENNES;BRETAGNE;LYCÉE POLYVALENT PRIVÉ INSTITUTION SAINT-MALO - LA PROVIDENCE;99.6
2021;0450066C;LOIRET;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCEE PROFESSIONNEL MAL LECLERC - LYCEE DES METIERS DE LA MAINTENANCE AUTOMOBILE, DES EQUIPEMENTS INDUSTRIELS, DU TRANSPORTS ET DE LA LOGISTIQUE;99.6
2021;0500032N;MANCHE;NORMANDIE;NORMANDIE;LYCÉE PROFESSIONNEL EDMOND DOUCET - LYCÉE DES MÉTIERS DE LA PRODUCTION INDUSTRIELLE DES OUVRAGES EN BOIS ET DES SERVICES AUX ENTREPRISES;99.6
2021;0595678B;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL LÉONARD DE VINCI;99.6
2021;0630052P;PUY-DE-DOME;CLERMONT-FERRAND;AUVERGNE-RHONE-ALPES;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE C. ET P. VIRLOGEUX;99.6
2021;0920981S;HAUTS-DE-SEINE;VERSAILLES;ILE-DE-FRANCE;LYCÉE PROFESSIONNEL PRIVÉ SAINT PHILIPPE;99.6
2021;0180005H;CHER;ORLEANS-TOURS;CENTRE-VAL DE LOIRE;LYCÉE GÉNÉRAL ALAIN FOURNIER;99.7
2021;0351907H;ILLE-ET-VILAINE;RENNES;BRETAGNE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE RENÉ DESCARTES;99.7
2021;0840082H;VAUCLUSE;AIX-MARSEILLE;PROVENCE-ALPES-COTE D'AZUR;LYCEE DES METIERS PRIVE VINCENT DE PAUL - LYCÉE DES MÉTIERS DE LA MODE, DES SERVICES AUX ENTREPRISES ET À LA PERSONNE;99.7
2021;0912251C;ESSONNE;VERSAILLES;ILE-DE-FRANCE;LYCÉE POLYVALENT HENRI POINCARE, LYCÉE DES MÉTIERS DE L'AIDE À LA PERSONNE;99.7
2021;0020032Z;AISNE;AMIENS;HAUTS-DE-FRANCE;LYCÉE GÉNÉRAL ET TECHNOLOGIQUE PAUL CLAUDEL;99.8
2021;0220123P;COTES D'ARMOR;RENNES;BRETAGNE;LYCÉE PROFESSIONNEL PRIVÉ SAINT JOSEPH - BOSSUET;99.8
2021;0350791V;ILLE-ET-VILAINE;RENNES;BRETAGNE;LYCÉE POLYVALENT PRIVÉ MARCEL CALLO - LYCÉE DES MÉTIERS DE L'INDUSTRIE, DE L'AUTOMOBILE ET DE L'AÉRONAUTIQUE;99.8
2021;0590098L;NORD;LILLE;HAUTS-DE-FRANCE;LYCÉE PROFESSIONNEL PLACIDE COURTOY;99.8
